노선ID,노선명,기점노드ID,종점노드ID,기점정류장,종점정류장,도시코드,지자체
262000022,상사리,262000229,262000229,지포리,지포리,32360,강원도 철원군
262000023,내대리,262000229,262000229,지포리,지포리,32360,강원도 철원군
262000024,용화동,262000229,262000229,지포리,지포리,32360,강원도 철원군
262000025,강회동,262000273,262000273,차고지,차고지,32360,강원도 철원군
262000026,정연리,262000273,262000273,차고지,차고지,32360,강원도 철원군
262000027,상노2리,262000273,262000273,차고지,차고지,32360,강원도 철원군
262000028,상노1리,262000273,262000273,차고지,차고지,32360,강원도 철원군
262000029,순환오,262000273,262000273,차고지,차고지,32360,강원도 철원군
262000030,순환장,262000273,262000273,차고지,차고지,32360,강원도 철원군
262000031,백마고지역,262000273,262000273,차고지,차고지,32360,강원도 철원군
262000032,유곡리,262000148,262000148,와수리 차고지,와수리 차고지,32360,강원도 철원군
262000033,도창리,262000148,262000148,와수리 차고지,와수리 차고지,32360,강원도 철원군
262000034,생창리,262000148,262000148,와수리 차고지,와수리 차고지,32360,강원도 철원군
262000035,자등리(병참부),262000148,262000148,와수리 차고지,와수리 차고지,32360,강원도 철원군
262000036,자등리(도계),262000148,262000148,와수리 차고지,와수리 차고지,32360,강원도 철원군
262000037,마현리,262000148,262000148,와수리 차고지,와수리 차고지,32360,강원도 철원군
262000038,말고개(38연대),262000148,262000148,와수리 차고지,와수리 차고지,32360,강원도 철원군
262000039,잠곡리,262000148,262000148,와수리 차고지,와수리 차고지,32360,강원도 철원군
263000001,동촌리,263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000002,풍산리,263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000003,"풍산리(터,풍산)",263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000004,"풍산리(풍산,터)",263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000005,"봉오,다목",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000006,"봉오,다목(A)",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000007,봉오리,263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000008,"봉오,다목,신,A",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000009,"봉오,다목(신)",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000010,"오옴리,간척",263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000011,"오옴리,간척(도)",263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000012,"계성리,신포리",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000013,"신포리,계성리",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000014,말고개,263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000015,"말고개,파포리",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000016,마현리,263000217,263000217,시내버스터미널(산천어운수),시내버스터미널(산천어운수),32370,강원도 화천군
263000017,"파포,마현,파포",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000018,"파포리,마현리",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000019,"마현리,파포리",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000020,"파포리,신양리",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000021,"안평,눌언리",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000022,구운리,263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000023,신읍리,263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000024,노동2리(웃갈),263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000025,"거례리,삼화리",263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000026,"안동포,평화의댐",263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000027,안동포,263000217,263000211,시내버스터미널(산천어운수),시내버스터미널,32370,강원도 화천군
263000028,"안동포(터),평화",263000217,264000001,시내버스터미널(산천어운수),평화의댐,32370,강원도 화천군
263000029,"안동포,평화(터)",263000006,263000211,안동포,시내버스터미널,32370,강원도 화천군
263000030,"신아,동보(A)",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000031,"동보(A),신아",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000032,명월리,263000095,263000095,사창리터미널,사창리터미널,32370,강원도 화천군
263000033,삼일리,263000095,263000095,사창리터미널,사창리터미널,32370,강원도 화천군
263000034,광덕리,263000095,263000095,사창리터미널,사창리터미널,32370,강원도 화천군
263000035,수밀리,263000095,263000095,사창리터미널,사창리터미널,32370,강원도 화천군
263000036,"덕고개,용담,약사",263000095,263000095,사창리터미널,사창리터미널,32370,강원도 화천군
263000037,"약사,용담,덕고개",263000095,263000095,사창리터미널,사창리터미널,32370,강원도 화천군
263000038,사창리,263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000039,사창리(다목리),263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000040,"사창(봉오,다목)",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
263000041,감성마을,263000095,263000095,사창리터미널,사창리터미널,32370,강원도 화천군
263000042,"산양리,주파리",263000211,263000217,시내버스터미널,시내버스터미널(산천어운수),32370,강원도 화천군
264000001,양구-팔랑,264000002,264000224,양구기점,부대앞,32380,강원도 양구군
264000002,팔랑-양구,264000059,264000225,부대앞,양구기점,32380,강원도 양구군
264000003,양구-목장-팔랑,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000004,양구-팔랑(양구),264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000005,양구(보건)-팔랑,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000006,양구-오미(양구),264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000007,양구(보건)-오미,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000008,양구-오미,264000002,264000223,양구기점,오미리종점,32380,강원도 양구군
264000009,오미(자월)-양구,264000039,264000225,오미리종점,양구기점,32380,강원도 양구군
264000010,"양구,남-오미,남",264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000011,양구-오미(자월),264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000012,"양구,자-오미,자",264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000013,"양구,자,남-오미",264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000014,양구-수인(구),264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000015,양구(구)-수인,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000016,양구-상무룡2리,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000017,양구-팔랑-해안,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000018,양구-공수-군량,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000019,양구-관대리-원리,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000020,양구-원리-관대리,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000021,양구-죽곡-목장,264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000022,"양구-석현,정심학",264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000023,석현-양구,264000218,264000225,통일광장,양구기점,32380,강원도 양구군
264000024,양구-석현(정림),264000002,264000225,양구기점,양구기점,32380,강원도 양구군
264000025,양구-석현(송정),264000002,264000225,양구기점,양구기점,32380,강원도 양구군
265000001,원통-서화,265000234,265000280,원통버스터미널,서화버스터미널,32390,강원도 인제군
265000002,서화-원통,265000280,265000234,서화버스터미널,원통버스터미널,32390,강원도 인제군
265000003,인제,265000234,265000205,원통버스터미널,인제터미널,32390,강원도 인제군
265000005,원통-인제,265000234,265000234,원통버스터미널,원통버스터미널,32390,강원도 인제군
265000006,진부령-원통,265000234,265000234,원통버스터미널,원통버스터미널,32390,강원도 인제군
265000007,원통-가아리,265000234,265000234,원통버스터미널,원통버스터미널,32390,강원도 인제군
265000008,원통-민박촌,265000234,265000234,원통버스터미널,원통버스터미널,32390,강원도 인제군
265000009,원통-창바위,265000234,265000234,원통버스터미널,원통버스터미널,32390,강원도 인제군
265000010,원통-월학1,265000234,265000234,원통버스터미널,원통버스터미널,32390,강원도 인제군
265000011,원통-홍천(신남),265000234,257000044,원통버스터미널,홍천터미널,32390,강원도 인제군
265000012,홍천-원통(신남),257000044,265000234,홍천터미널,원통버스터미널,32390,강원도 인제군
265000013,홍천-원통,257000044,265000234,홍천터미널,원통버스터미널,32390,강원도 인제군
265000014,"홍천(신남,관대)",265000234,257000044,원통버스터미널,홍천터미널,32390,강원도 인제군
265000015,"홍천(신남,남전)",265000234,257000044,원통버스터미널,홍천터미널,32390,강원도 인제군
265000016,"원통(신남,남전)",257000044,265000234,홍천터미널,원통버스터미널,32390,강원도 인제군
265000017,"원통(신,가,다)",257000044,265000234,홍천터미널,원통버스터미널,32390,강원도 인제군
265000018,"원통(신,다,남)",257000044,265000234,홍천터미널,원통버스터미널,32390,강원도 인제군
265000019,홍천(신홍여장용),265000234,257000044,원통버스터미널,홍천터미널,32390,강원도 인제군
265000020,원통-신남,265000234,265000169,원통버스터미널,신남터미널,32390,강원도 인제군
265000021,신남-원통,265000169,265000234,신남터미널,원통버스터미널,32390,강원도 인제군
265000022,신남-원통(신월),265000169,265000234,신남터미널,원통버스터미널,32390,강원도 인제군
265000023,원통-해안(해안),265000234,264000067,원통버스터미널,만대리3반,32390,강원도 인제군
265000024,해안-원통,264000169,265000234,만대리,원통버스터미널,32390,강원도 인제군
265000025,"신월(인제,신남)",265000234,265000388,원통버스터미널,신월리종점,32390,강원도 인제군
265000026,신월리-신남,265000388,265000169,신월리종점,신남터미널,32390,강원도 인제군
265000027,상남-현리,265000156,265000056,상남,현리시외버스터미널,32390,강원도 인제군
265000028,현리-상남,265000056,265000096,현리시외버스터미널,상남,32390,강원도 인제군
265000029,현리(덕다리),265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000030,"현리(밤골,진동)",265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000031,현리(상남),265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000032,"현리(서리,진다)",265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000033,"현리(진다,서리)",265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000034,"현리(진,중,귀)",265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000035,"현리(진,중,포)",265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000036,현리(진동),265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000037,"현리(장,맛바위)",265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000038,"현리(진동,꿩밭)",265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000039,현리(포사),265000056,265000056,현리시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000040,현리-방내(상남),265000056,257000193,현리시외버스터미널,방내,32390,강원도 인제군
265000041,내면-현리(방내),257000191,265000056,내면시외버스터미널,현리시외버스터미널,32390,강원도 인제군
265000042,현리-미다(상남),265000056,265000161,현리시외버스터미널,미다리,32390,강원도 인제군
265000043,미다-현리(상남),265000102,265000056,미다리,현리시외버스터미널,32390,강원도 인제군
265000044,현리-미산(상남),265000056,265000099,현리시외버스터미널,미산1리,32390,강원도 인제군
265000045,미산-현리,265000099,265000056,미산1리,현리시외버스터미널,32390,강원도 인제군
265000046,현리-설피밭,265000056,265000043,현리시외버스터미널,진동2리.설피밭,32390,강원도 인제군
265000047,설피밭-현리,265000043,265000056,진동2리.설피밭,현리시외버스터미널,32390,강원도 인제군
265000048,현리-설피밭(꿩밭,265000056,265000043,현리시외버스터미널,진동2리.설피밭,32390,강원도 인제군
265000049,설피밭-현리(밤골,265000043,265000056,진동2리.설피밭,현리시외버스터미널,32390,강원도 인제군
265000050,"현리(꿩밭,밤골)",265000043,265000056,진동2리.설피밭,현리시외버스터미널,32390,강원도 인제군
265000051,"원통(귀둔,인제)",265000056,265000234,현리시외버스터미널,원통버스터미널,32390,강원도 인제군
265000052,현리-내촌(상남),265000056,257000158,현리시외버스터미널,도관리,32390,강원도 인제군
265000053,인제-현리,265000205,265000056,인제터미널,현리시외버스터미널,32390,강원도 인제군
265000054,현리-인제,265000056,265000205,현리시외버스터미널,인제터미널,32390,강원도 인제군
265000055,인제-현리(서리),265000205,265000056,인제터미널,현리시외버스터미널,32390,강원도 인제군
265000056,현리-인제(서리),265000056,265000205,현리시외버스터미널,인제터미널,32390,강원도 인제군
265000057,"현리(필례,귀둔)",265000205,265000056,인제터미널,현리시외버스터미널,32390,강원도 인제군
265000058,"인제(귀둔,필례)",265000056,265000205,현리시외버스터미널,인제터미널,32390,강원도 인제군
265000059,"현리(귀둔,중답)",265000205,265000056,인제터미널,현리시외버스터미널,32390,강원도 인제군
265000060,"인제(중답,귀둔)",265000056,265000205,현리시외버스터미널,인제터미널,32390,강원도 인제군
265000061,"현리(원대,하추)",265000205,265000056,인제터미널,현리시외버스터미널,32390,강원도 인제군
265000062,"인제(하추,원대)",265000056,265000205,현리시외버스터미널,인제터미널,32390,강원도 인제군
265000063,인제-현리(귀둔),265000205,265000056,인제터미널,현리시외버스터미널,32390,강원도 인제군
265000064,현리-인제(귀둔),265000056,265000205,현리시외버스터미널,인제터미널,32390,강원도 인제군
265000065,"현리(가,귀,포)",265000205,265000056,인제터미널,현리시외버스터미널,32390,강원도 인제군
265000066,"현리(가리,귀둔)",265000205,265000056,인제터미널,현리시외버스터미널,32390,강원도 인제군
265000067,귀둔(가리산),265000205,265000062,인제터미널,귀둔리,32390,강원도 인제군
265000068,원대리,265000205,265000371,인제터미널,원대리,32390,강원도 인제군
265000069,귀둔-현리(포사),265000062,265000056,귀둔리,현리시외버스터미널,32390,강원도 인제군
265000070,신남-정자리,265000169,265000169,신남터미널,신남터미널,32390,강원도 인제군
265000071,신남-정자리(H),265000169,265000196,신남터미널,매봉재,32390,강원도 인제군
265000072,정자리-신남(L),265000196,265000169,매봉재,신남터미널,32390,강원도 인제군
265000073,신남-관대리,265000169,265000169,신남터미널,신남터미널,32390,강원도 인제군
265000074,신남-수산리,265000169,265000169,신남터미널,신남터미널,32390,강원도 인제군
265000075,하추리-원통,265000391,265000234,하추리,원통버스터미널,32390,강원도 인제군
265000076,원대리-하추리,265000371,265000391,원대리,하추리,32390,강원도 인제군
265000077,미산-상남,265000099,265000156,미산1리,상남,32390,강원도 인제군
265000078,방내-미산,257000193,265000099,방내,미산1리,32390,강원도 인제군
265000080,홍천-신남,257000044,265000169,홍천터미널,신남터미널,32390,강원도 인제군
265000081,신남-홍천,265000169,257000044,신남터미널,홍천터미널,32390,강원도 인제군
265000084,홍천-서석,257000044,257000203,홍천터미널,서석터미널,32390,강원도 인제군
265000085,서석-홍천,257000196,257000044,서석터미널,홍천터미널,32390,강원도 인제군
265000088,내촌-홍천(성산),257000158,257000044,도관리,홍천터미널,32390,강원도 인제군
265000089,"현리(성,내,상)",257000044,265000056,홍천터미널,현리시외버스터미널,32390,강원도 인제군
265000090,"내천(방내,고속)",265000096,257000044,상남,홍천터미널,32390,강원도 인제군
265000091,내면-서석,257000191,257000203,내면시외버스터미널,서석터미널,32390,강원도 인제군
265000092,서석-내면,257000196,257000191,서석터미널,내면시외버스터미널,32390,강원도 인제군
266000001,1(간성),255000194,266000414,대포차고지,간성차고지,32400,강원도 고성군
266000002,1(간성),255000194,266000414,대포차고지,간성차고지,32400,강원도 고성군
266000003,1(간성),255000194,266000414,대포차고지,간성차고지,32400,강원도 고성군
266000006,1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000007,1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000008,1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000009,1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000010,1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000011,1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000012,1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000013,1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000016,1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000017,1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000018,1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000019,1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000020,1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000021,1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000022,1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000023,1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000024,1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000025,1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000026,1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000027,1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000028,1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000029,1(대포),266000062,255000166,거진1리,대포차고지,32400,강원도 고성군
266000030,1(대포),266000062,255000166,거진1리,대포차고지,32400,강원도 고성군
266000031,1(대포),266000062,255000166,거진1리,대포차고지,32400,강원도 고성군
266000032,1(대포),266000062,255000166,거진1리,대포차고지,32400,강원도 고성군
266000033,1(대포),266000062,255000166,거진1리,대포차고지,32400,강원도 고성군
266000034,1(대포),266000062,255000166,거진1리,대포차고지,32400,강원도 고성군
266000035,1(대포),266000062,255000166,거진1리,대포차고지,32400,강원도 고성군
266000036,1(대포),266000062,255000166,거진1리,대포차고지,32400,강원도 고성군
266000037,1(대포),266000167,255000166,간성차고지,대포차고지,32400,강원도 고성군
266000038,1(대포),266000167,255000166,간성차고지,대포차고지,32400,강원도 고성군
266000039,1(대포),266000167,255000166,간성차고지,대포차고지,32400,강원도 고성군
266000040,1(대포),266000167,255000166,간성차고지,대포차고지,32400,강원도 고성군
266000041,1(거진),266000167,266000373,간성차고지,거진1리,32400,강원도 고성군
266000042,1(거진),266000167,266000373,간성차고지,거진1리,32400,강원도 고성군
266000043,1(대진),266000167,266000249,간성차고지,배봉리입구,32400,강원도 고성군
266000044,1(대진),266000167,266000249,간성차고지,배봉리입구,32400,강원도 고성군
266000045,1- 1(간성),255000194,266000414,대포차고지,간성차고지,32400,강원도 고성군
266000046,1- 1(간성),255000194,266000414,대포차고지,간성차고지,32400,강원도 고성군
266000047,1- 1(간성),255000194,266000414,대포차고지,간성차고지,32400,강원도 고성군
266000048,1- 1(간성),255000194,266000414,대포차고지,간성차고지,32400,강원도 고성군
266000049,1- 1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000050,1- 1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000051,1- 1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000052,1- 1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000054,1- 1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000055,1- 1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000056,1- 1(거진),255000194,266000373,대포차고지,거진1리,32400,강원도 고성군
266000057,1- 1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000058,1- 1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000059,1- 1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000060,1- 1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000061,1- 1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000062,1- 1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000063,1- 1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000064,1- 1(대진),255000194,266000249,대포차고지,배봉리입구,32400,강원도 고성군
266000065,1- 1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000066,1- 1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000069,1- 1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
255100120,55(속초여고),255000201,255000196,시외버스터미널,장사동차고지,32060,강원도 속초시
260999991,테스트노선01,260000352,260000445,장평,평창버스터미널,32340,강원도 평창군
313000048,진안-관촌,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
313000050,진안-내처사,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
313000051,진안-내처사,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
313000052,진안-내처사,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
313000053,진안-내처사,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
313000054,내처사-진안,313000107,313000185,외처사,진안터미널,35320,전라북도 진안군
313000055,진안-내처사,313000583,313000106,진안터미널,내처사,35320,전라북도 진안군
313000056,진안-내처사,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
313000057,진안-외처사,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
313000058,진안-송풍-안천,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
356000001,1,356000001,356000048,한국폴리텍대학,한국폴리텍대학,37060,경상북도 영주시
356000002,1(현대A),356000001,356000048,한국폴리텍대학,한국폴리텍대학,37060,경상북도 영주시
356000003,2(선영여고),356000050,356000048,영주고등학교,한국폴리텍대학,37060,경상북도 영주시
356000004,2,356000001,356000048,한국폴리텍대학,한국폴리텍대학,37060,경상북도 영주시
356000005,02월 01일,356000001,356000048,한국폴리텍대학,한국폴리텍대학,37060,경상북도 영주시
356000006,3(청구A),356000086,356000048,영주여객,한국폴리텍대학,37060,경상북도 영주시
356000007,3,356000001,356000048,한국폴리텍대학,한국폴리텍대학,37060,경상북도 영주시
356000008,5,356000198,356000191,반구,반구,37060,경상북도 영주시
356000009,5(파지.미울),356000086,356000048,영주여객,한국폴리텍대학,37060,경상북도 영주시
356000010,5((현대A),356000198,356000191,반구,반구,37060,경상북도 영주시
356000011,8,356000001,356000048,한국폴리텍대학,한국폴리텍대학,37060,경상북도 영주시
356000012,8(영주여중),356000086,356000048,영주여객,한국폴리텍대학,37060,경상북도 영주시
356000014,05월 01일,356000051,356000191,청구아파트앞,반구,37060,경상북도 영주시
356000016,31(돌고개.두월),356000086,356000559,영주여객,덕골.두월,37060,경상북도 영주시
356000017,32(돌고개.지동),356000086,356000600,영주여객,지동1리,37060,경상북도 영주시
356000018,20(무섬.멱실),356000086,356000142,영주여객,분계,37060,경상북도 영주시
356000019,20(방갓.용혈),356000086,356000160,영주여객,용혈2리,37060,경상북도 영주시
356000020,26(백1리),356000086,356000376,영주여객,삼가리,37060,경상북도 영주시
356000021,30(운문.미림),356000086,356000177,영주여객,월전리,37060,경상북도 영주시
356000022,55- 1(물야),356000086,371000082,영주여객,물야,37060,경상북도 영주시
356000023,32(선돌.봉화),356000086,371000066,영주여객,봉화공용터미널,37060,경상북도 영주시
356000024,24(전구동),356000086,356000324,영주여객,두산1리,37060,경상북도 영주시
356000025,24(두산),356000086,356000319,영주여객,전구리,37060,경상북도 영주시
356000026,32(우금.내림),356000086,356000571,영주여객,내림2리.안수구리,37060,경상북도 영주시
356000027,53(안정.대평),356000086,356000875,영주여객,대평,37060,경상북도 영주시
341000190,가마미 성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000191,가마미 성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000192,가마미 계마항,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000193,가마미,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000194,가마미,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000195,가마미,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000196,가마미,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000197,덕호 가마미 성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000198,청경아파트 성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000199,성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
356000028,(보계.화감),356000086,356000811,영주여객,용암,37060,경상북도 영주시
356000029,54(오상),356000086,356000400,영주여객,옥대리,37060,경상북도 영주시
356000030,(일원.여륵.묵동),356000086,356000852,영주여객,두전1리,37060,경상북도 영주시
356000031,27(임곡),356000086,356000412,영주여객,부석사,37060,경상북도 영주시
356000032,53(청구리),356000086,356000709,영주여객,덕현,37060,경상북도 영주시
356000033,30(평은.천본),356000086,356000530,영주여객,천본1리,37060,경상북도 영주시
356000034,33(화천),356000086,371000108,영주여객,망년,37060,경상북도 영주시
356000035,21(감천),356000086,370000004,영주여객,감천,37060,경상북도 영주시
356000036,21(장수.호문),356000086,356000209,영주여객,소룡리,37060,경상북도 영주시
356000037,54,356000086,356000400,영주여객,옥대리,37060,경상북도 영주시
356000038,54,356000086,356000400,영주여객,옥대리,37060,경상북도 영주시
356000039,53(오계.대평),356000086,356000875,영주여객,대평,37060,경상북도 영주시
356000040,53,356000086,356000709,영주여객,덕현,37060,경상북도 영주시
356000041,22,356000086,356000250,영주여객,동양대학교,37060,경상북도 영주시
252000116,302- 1,252001040,252000843,향호리,안목커피거리,32030,강원도 강릉시
252000117,302- 2,252001040,252000971,향호리,공단,32030,강원도 강릉시
313000059,진안-송풍,313000583,313000185,진안터미널,진안터미널,35320,전라북도 진안군
341000200,성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000201,성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000202,성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000203,성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000204,성산리,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000205,청경아파트 성산 가마미,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000211,법성고 삼미 당산,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000212,당산 삼당 삼미 명당,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000213,신계동 공음,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000214,성촌 신계동 공음,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000215,덕호리 산하치 신계 공음,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
341000216,월산 신계 공음,341000868,341000149,영광차고지,법성포터미널,36440,전라남도 영광군
341000217,장수촌 신산 입암 성재동 천년동 법성,341000868,341000161,영광차고지,영광시외버스터미널,36440,전라남도 영광군
